,Date
352,2021-03-29 00:00:00
353,2021-04-05 00:00:00
354,2021-04-12 00:00:00
355,Month
356,2020-03-23 00:00:00
357,2020-03-30 00:00:00
358,2020-04-06 00:00:00
359,Month
360,2022-12-26 00:00:00
361,2023-01-02 00:00:00
362,2023-01-09 00:00:00
363,Month
364,2021-06-14 00:00:00
365,2021-06-21 00:00:00
366,2021-06-28 00:00:00
367,Month
368,2019-11-11 00:00:00
369,2019-11-18 00:00:00
370,2019-11-25 00:00:00
371,Month
372,2021-11-29 00:00:00
373,2021-12-06 00:00:00
374,2021-12-13 00:00:00
375,Month
376,2020-04-27 00:00:00
377,2020-05-04 00:00:00
378,2020-05-11 00:00:00
379,Month
380,2019-06-24 00:00:00
381,2019-07-01 00:00:00
382,2019-07-08 00:00:00
383,Month
384,2020-09-07 00:00:00
385,2020-09-14 00:00:00
386,2020-09-21 00:00:00
387,Month
388,2019-07-01 00:00:00
389,2019-07-08 00:00:00
390,2019-07-15 00:00:00
391,Month
392,2019-09-16 00:00:00
393,2019-09-23 00:00:00
394,2019-09-30 00:00:00
395,Month
396,2020-07-06 00:00:00
397,2020-07-13 00:00:00
398,2020-07-20 00:00:00
399,Month
400,2021-05-03 00:00:00
401,2021-05-10 00:00:00
402,2021-05-17 00:00:00
403,Month
404,2020-07-20 00:00:00
405,2020-07-27 00:00:00
406,2020-08-03 00:00:00
407,Month
408,2018-12-31 00:00:00
409,2019-01-07 00:00:00
410,2019-01-14 00:00:00
411,Month
412,2020-02-24 00:00:00
413,2020-03-02 00:00:00
414,2020-03-09 00:00:00
415,Month
416,2019-09-02 00:00:00
417,2019-09-09 00:00:00
418,2019-09-16 00:00:00
419,Month
420,2021-01-11 00:00:00
421,2021-01-18 00:00:00
422,2021-01-25 00:00:00
423,Month
424,2021-11-08 00:00:00
425,2021-11-15 00:00:00
426,2021-11-22 00:00:00
427,Month
428,2019-05-27 00:00:00
429,2019-06-03 00:00:00
430,2019-06-10 00:00:00
431,Month
432,2019-09-09 00:00:00
433,2019-09-16 00:00:00
434,2019-09-23 00:00:00
435,Month
436,2021-04-26 00:00:00
437,2021-05-03 00:00:00
438,2021-05-10 00:00:00
439,Month
440,2020-09-21 00:00:00
441,2020-09-28 00:00:00
442,2020-10-05 00:00:00
443,Month
444,2022-11-14 00:00:00
445,2022-11-21 00:00:00
446,2022-11-28 00:00:00
447,Month
448,2022-01-17 00:00:00
449,2022-01-24 00:00:00
450,2022-01-31 00:00:00
451,Month
452,2021-11-01 00:00:00
453,2021-11-08 00:00:00
454,2021-11-15 00:00:00
455,Month
456,2020-01-06 00:00:00
457,2020-01-13 00:00:00
458,2020-01-20 00:00:00
459,Month
460,2021-01-25 00:00:00
461,2021-02-01 00:00:00
462,2021-02-08 00:00:00
463,Month
464,2021-04-05 00:00:00
465,2021-04-12 00:00:00
466,2021-04-19 00:00:00
467,Month
468,2022-10-10 00:00:00
469,2022-10-17 00:00:00
470,2022-10-24 00:00:00
471,Month
472,2019-12-09 00:00:00
473,2019-12-16 00:00:00
474,2019-12-23 00:00:00
475,Month
476,2021-11-15 00:00:00
477,2021-11-22 00:00:00
478,2021-11-29 00:00:00
479,Month
480,2022-01-10 00:00:00
481,2022-01-17 00:00:00
482,2022-01-24 00:00:00
483,Month
484,2019-09-30 00:00:00
485,2019-10-07 00:00:00
486,2019-10-14 00:00:00
487,Month
488,2021-07-19 00:00:00
489,2021-07-26 00:00:00
490,2021-08-02 00:00:00
491,Month
492,2020-11-30 00:00:00
493,2020-12-07 00:00:00
494,2020-12-14 00:00:00
495,Month
496,2021-07-26 00:00:00
497,2021-08-02 00:00:00
498,2021-08-09 00:00:00
499,Month
500,2020-06-08 00:00:00
501,2020-06-15 00:00:00
502,2020-06-22 00:00:00
503,Month
504,2020-02-17 00:00:00
505,2020-02-24 00:00:00
506,2020-03-02 00:00:00
507,Month
508,2019-06-03 00:00:00
509,2019-06-10 00:00:00
510,2019-06-17 00:00:00
511,Month
512,2020-10-26 00:00:00
513,2020-11-02 00:00:00
514,2020-11-09 00:00:00
515,Month
516,2019-07-15 00:00:00
517,2019-07-22 00:00:00
518,2019-07-29 00:00:00
519,Month
520,2019-02-25 00:00:00
521,2019-03-04 00:00:00
522,2019-03-11 00:00:00
523,Month
524,2021-10-18 00:00:00
525,2021-10-25 00:00:00
526,2021-11-01 00:00:00
527,Month
528,2022-07-25 00:00:00
529,2022-08-01 00:00:00
530,2022-08-08 00:00:00
531,Month
532,2022-06-13 00:00:00
533,2022-06-20 00:00:00
534,2022-06-27 00:00:00
535,Month
536,2021-10-11 00:00:00
537,2021-10-18 00:00:00
538,2021-10-25 00:00:00
539,Month
540,2020-08-03 00:00:00
541,2020-08-10 00:00:00
542,2020-08-17 00:00:00
543,Month
544,2019-01-21 00:00:00
545,2019-01-28 00:00:00
546,2019-02-04 00:00:00
547,Month
548,2021-09-13 00:00:00
549,2021-09-20 00:00:00
550,2021-09-27 00:00:00
551,Month
552,2020-05-04 00:00:00
553,2020-05-11 00:00:00
554,2020-05-18 00:00:00
555,Month
556,2022-09-19 00:00:00
557,2022-09-26 00:00:00
558,2022-10-03 00:00:00
559,Month
560,2022-09-05 00:00:00
561,2022-09-12 00:00:00
562,2022-09-19 00:00:00
563,Month
564,2022-06-06 00:00:00
565,2022-06-13 00:00:00
566,2022-06-20 00:00:00
567,Month
568,2020-02-10 00:00:00
569,2020-02-17 00:00:00
570,2020-02-24 00:00:00
571,Month
572,2022-02-28 00:00:00
573,2022-03-07 00:00:00
574,2022-03-14 00:00:00
575,Month
576,2022-09-12 00:00:00
577,2022-09-19 00:00:00
578,2022-09-26 00:00:00
579,Month
580,2021-02-15 00:00:00
581,2021-02-22 00:00:00
582,2021-03-01 00:00:00
583,Month
584,2022-01-03 00:00:00
585,2022-01-10 00:00:00
586,2022-01-17 00:00:00
587,Month
588,2019-04-08 00:00:00
589,2019-04-15 00:00:00
590,2019-04-22 00:00:00
591,Month
592,2022-10-31 00:00:00
593,2022-11-07 00:00:00
594,2022-11-14 00:00:00
595,Month
596,2020-01-20 00:00:00
597,2020-01-27 00:00:00
598,2020-02-03 00:00:00
599,Month
600,2019-05-06 00:00:00
601,2019-05-13 00:00:00
602,2019-05-20 00:00:00
603,Month
604,2019-08-12 00:00:00
605,2019-08-19 00:00:00
606,2019-08-26 00:00:00
607,Month
608,2020-08-10 00:00:00
609,2020-08-17 00:00:00
610,2020-08-24 00:00:00
611,Month
612,2019-04-22 00:00:00
613,2019-04-29 00:00:00
614,2019-05-06 00:00:00
615,Month
616,2020-03-30 00:00:00
617,2020-04-06 00:00:00
618,2020-04-13 00:00:00
619,Month
620,2020-04-20 00:00:00
621,2020-04-27 00:00:00
622,2020-05-04 00:00:00
623,Month
624,2019-12-23 00:00:00
625,2019-12-30 00:00:00
626,2020-01-06 00:00:00
627,Month
628,2019-10-21 00:00:00
629,2019-10-28 00:00:00
630,2019-11-04 00:00:00
631,Month
632,2020-07-13 00:00:00
633,2020-07-20 00:00:00
634,2020-07-27 00:00:00
635,Month
636,2021-02-08 00:00:00
637,2021-02-15 00:00:00
638,2021-02-22 00:00:00
639,Month
640,2019-12-30 00:00:00
641,2020-01-06 00:00:00
642,2020-01-13 00:00:00
643,Month
644,2020-08-31 00:00:00
645,2020-09-07 00:00:00
646,2020-09-14 00:00:00
647,Month
648,2020-10-12 00:00:00
649,2020-10-19 00:00:00
650,2020-10-26 00:00:00
651,Month
652,2019-07-22 00:00:00
653,2019-07-29 00:00:00
654,2019-08-05 00:00:00
655,Month
656,2022-04-11 00:00:00
657,2022-04-18 00:00:00
658,2022-04-25 00:00:00
659,Month
660,2020-11-16 00:00:00
661,2020-11-23 00:00:00
662,2020-11-30 00:00:00
663,Month
664,2021-06-21 00:00:00
665,2021-06-28 00:00:00
666,2021-07-05 00:00:00
667,Month
668,2021-09-06 00:00:00
669,2021-09-13 00:00:00
670,2021-09-20 00:00:00
671,Month
672,2022-06-20 00:00:00
673,2022-06-27 00:00:00
674,2022-07-04 00:00:00
675,Month
676,2021-01-18 00:00:00
677,2021-01-25 00:00:00
678,2021-02-01 00:00:00
679,Month
680,2022-03-28 00:00:00
681,2022-04-04 00:00:00
682,2022-04-11 00:00:00
683,Month
684,2020-06-22 00:00:00
685,2020-06-29 00:00:00
686,2020-07-06 00:00:00
687,Month
688,2020-10-19 00:00:00
689,2020-10-26 00:00:00
690,2020-11-02 00:00:00
691,Month
692,2021-11-22 00:00:00
693,2021-11-29 00:00:00
694,2021-12-06 00:00:00
695,Month
696,2019-04-01 00:00:00
697,2019-04-08 00:00:00
698,2019-04-15 00:00:00
699,Month
700,2021-08-16 00:00:00
701,2021-08-23 00:00:00
702,2021-08-30 00:00:00
703,Month
704,2021-05-24 00:00:00
705,2021-05-31 00:00:00
706,2021-06-07 00:00:00
707,Month
708,2022-12-12 00:00:00
709,2022-12-19 00:00:00
710,2022-12-26 00:00:00
711,Month
712,2022-05-23 00:00:00
713,2022-05-30 00:00:00
714,2022-06-06 00:00:00
715,Month
716,2021-12-06 00:00:00
717,2021-12-13 00:00:00
718,2021-12-20 00:00:00
719,Month
720,2019-07-29 00:00:00
721,2019-08-05 00:00:00
722,2019-08-12 00:00:00
723,Month
724,2021-12-27 00:00:00
725,2022-01-03 00:00:00
726,2022-01-10 00:00:00
727,Month
728,2021-12-13 00:00:00
729,2021-12-20 00:00:00
730,2021-12-27 00:00:00
731,Month
732,2020-07-27 00:00:00
733,2020-08-03 00:00:00
734,2020-08-10 00:00:00
735,Month
736,2020-11-23 00:00:00
737,2020-11-30 00:00:00
738,2020-12-07 00:00:00
739,Month
740,2021-03-15 00:00:00
741,2021-03-22 00:00:00
742,2021-03-29 00:00:00
743,Month
744,2019-05-13 00:00:00
745,2019-05-20 00:00:00
746,2019-05-27 00:00:00
747,Month
748,2020-12-28 00:00:00
749,2021-01-04 00:00:00
750,2021-01-11 00:00:00
751,Month
752,2022-07-18 00:00:00
753,2022-07-25 00:00:00
754,2022-08-01 00:00:00
755,Month
756,2020-05-25 00:00:00
757,2020-06-01 00:00:00
758,2020-06-08 00:00:00
759,Month
760,2021-01-04 00:00:00
761,2021-01-11 00:00:00
762,2021-01-18 00:00:00
763,Month
764,2020-12-14 00:00:00
765,2020-12-21 00:00:00
766,2020-12-28 00:00:00
767,Month
768,2019-10-28 00:00:00
769,2019-11-04 00:00:00
770,2019-11-11 00:00:00
771,Month
772,2019-10-14 00:00:00
773,2019-10-21 00:00:00
774,2019-10-28 00:00:00
775,Month
776,2019-03-11 00:00:00
777,2019-03-18 00:00:00
778,2019-03-25 00:00:00
779,Month
780,2022-08-15 00:00:00
781,2022-08-22 00:00:00
782,2022-08-29 00:00:00
783,Month
784,2019-08-19 00:00:00
785,2019-08-26 00:00:00
786,2019-09-02 00:00:00
787,Month
788,2020-03-09 00:00:00
789,2020-03-16 00:00:00
790,2020-03-23 00:00:00
791,Month
792,2019-04-15 00:00:00
793,2019-04-22 00:00:00
794,2019-04-29 00:00:00
795,Month
796,2020-06-15 00:00:00
797,2020-06-22 00:00:00
798,2020-06-29 00:00:00
799,Month
800,2019-11-04 00:00:00
801,2019-11-11 00:00:00
802,2019-11-18 00:00:00
803,Month
804,2021-09-27 00:00:00
805,2021-10-04 00:00:00
806,2021-10-11 00:00:00
807,Month
808,2022-05-02 00:00:00
809,2022-05-09 00:00:00
810,2022-05-16 00:00:00
811,Month
812,2020-05-18 00:00:00
813,2020-05-25 00:00:00
814,2020-06-01 00:00:00
815,Month
816,2021-03-22 00:00:00
817,2021-03-29 00:00:00
818,2021-04-05 00:00:00
819,Month
820,2022-01-24 00:00:00
821,2022-01-31 00:00:00
822,2022-02-07 00:00:00
823,Month
824,2019-11-18 00:00:00
825,2019-11-25 00:00:00
826,2019-12-02 00:00:00
827,Month
828,2020-12-07 00:00:00
829,2020-12-14 00:00:00
830,2020-12-21 00:00:00
831,Month
832,2019-01-07 00:00:00
833,2019-01-14 00:00:00
834,2019-01-21 00:00:00
835,Month
836,2019-11-25 00:00:00
837,2019-12-02 00:00:00
838,2019-12-09 00:00:00
839,Month
